rebalance_date,AAPL,MSFT,JNJ,JPM,XOM,PG,CAT,NEE,SPY,AGG,TLT,DBC,GLD,VNQ,BIL
2014-12-31,0.013244441623501791,0.00341107452265901,0.07245143599210244,0.01264830584273557,0.004229851690288036,0.04425593985949518,0.0,0.0,0.08238597258126563,0.25,0.1674636926710384,0.09990928521691404,0.0,0.0,0.25
2015-03-31,0.013249046190323875,0.0,0.06579588534596945,0.014378948907054682,0.0,0.03890729939476678,0.0,0.0,0.09522024036570363,0.25,0.1727247392925259,0.09768011345550896,0.0020437270481466915,0.0,0.25
2015-06-30,0.01545880023966966,0.0,0.06658562943998543,0.01692694489123718,0.0,0.037839824116283345,0.0,0.0,0.09649674206914559,0.25,0.15907117755420117,0.10145902511314013,0.006161856576337485,0.0,0.24999999999999997
2015-09-30,0.01504895425238228,0.0,0.07398533745918974,0.028377406751193646,0.0,0.03865477015999552,0.0,0.0,0.0512407841424711,0.25,0.1657740056464583,0.11043800919656627,0.016480732391743143,0.0,0.25
2015-12-31,0.01742619258925116,0.0,0.07130463908137148,0.02767046887129904,0.0,0.04096633304635292,0.0,0.0,0.04754498048514753,0.25,0.16537759779989492,0.11193306908566929,0.017776719041013727,0.0,0.24999999999999997
2016-03-31,0.019565773075768112,0.0,0.06395609655451315,0.027787765731445674,0.0,0.04317305460429585,0.0,0.0,0.04788306401074923,0.25,0.1713903213068206,0.09936158415167744,0.02688234056472993,0.0,0.25
2016-06-30,0.021002410039071807,0.0,0.05868625867420704,0.030925429290655622,0.0,0.04763853951884676,0.0,0.0,0.051860078635395206,0.25,0.16506439184974478,0.08226721898452881,0.04255567300755005,0.0,0.25
2016-09-30,0.01672448365763719,0.0,0.05441677696520208,0.03968175619656844,0.0,0.04752237074440958,0.0,0.0,0.04826439269966686,0.25,0.16469739985879353,0.07179963934576446,0.0568931805319579,0.0,0.25
2016-12-30,0.011818025157505747,0.0,0.05730672303307094,0.058499108458915886,0.0,0.040837081425930614,0.0,0.0,0.03925047773889349,0.25,0.15930800715462692,0.06521545845792769,0.06776511857312882,0.0,0.25
2017-03-31,0.00963923556682532,0.0,0.06121161624350002,0.060305202694230134,0.0,0.04204800606243732,0.0,0.0,0.040508973678853706,0.25,0.15760233535730567,0.06003941188230062,0.06864521851454732,0.0,0.25
2017-06-30,0.010013839105764307,0.0,0.06014157394973335,0.06248924164259379,0.0,0.040429480358407585,0.0,0.0,0.042009059165515755,0.24999999999999997,0.15831754172051557,0.059217415810881455,0.06738184824658836,0.0,0.24999999999999997
2017-09-29,0.009859803303919699,0.0,0.05254547455101063,0.06727662942689429,0.0,0.038259612007705494,0.0,0.0,0.04571842181054419,0.24999999999999997,0.16046537026766594,0.057759798943996826,0.06811488968826299,0.0,0.24999999999999997
2017-12-29,0.006306695567602517,0.0,0.04788380032307996,0.06390420684969848,0.0,0.03075112561023903,0.0,0.0,0.0713995972606368,0.25000000000000006,0.1506984089328197,0.05021645145922232,0.07883971399670124,0.0,0.25000000000000006
2018-03-29,0.0029590096629360935,0.0,0.03478433420719916,0.07171651516442132,0.0,0.04310126079991977,0.0,0.0,0.04209299112776374,0.25,0.16105568462744452,0.061208462563256925,0.08308174184705852,0.0,0.25
2018-06-29,0.0050206511486678065,0.0,0.026986760531881107,0.0758380527411079,0.0,0.03413934356826056,0.0,0.0,0.03703792287039855,0.25,0.18161316783206966,0.06267808961359128,0.07668601169402324,0.0,0.25
2018-09-28,0.0067647164267965135,0.0,0.023000330874243368,0.0728937383256902,0.0,0.037794988373756264,0.0,0.001936454178979354,0.04889754767932281,0.25,0.1767113900764298,0.06283052038815762,0.06917031367662409,0.0,0.25
2018-12-31,0.0,0.0,0.01685293222110731,0.08384350022542796,0.0,0.0327214491934921,0.0,0.006133390756072076,0.040296984971137,0.25000000000000006,0.1805451014418776,0.05298605250248711,0.08662058868839878,0.0,0.25000000000000006
2019-03-29,0.0,0.0,0.021025880548931192,0.09565142612403135,0.0,0.033705195985011614,0.0,0.008741568600764337,0.024266342585430114,0.25,0.1692014989305345,0.05607281414612934,0.09133527307916768,0.0,0.25
2019-06-28,0.0,0.0,0.02234601213647917,0.09456352112605314,0.0,0.03109477914780754,0.0,0.012567054116065216,0.013993820910015511,0.25,0.15876969353203654,0.06284390588725268,0.10382121314429024,0.0,0.25
2019-09-30,0.0,0.0,0.020413706075900137,0.09770437834731611,0.0,0.02448278152484058,0.0,0.020723918214416777,0.01926842381435796,0.25,0.16137848467794136,0.06833706677324869,0.08769124057197843,0.0,0.25
2019-12-31,0.0,0.0,0.0137465668900079,0.08966184192374485,0.0024997034987755723,0.014082794469737219,0.0,0.03477383893533351,0.03194561529877525,0.25,0.1536780870005497,0.06766115345124354,0.09195039853183247,0.0,0.25
2020-03-31,0.0010378377732749864,0.0,0.05298763672337955,0.02127035553812904,0.0,0.02152551570831835,0.011613817668087606,0.0,0.008517516329359156,0.25000000000000006,0.16010025983791493,0.10239488187094564,0.12055217855059075,0.0,0.25000000000000006
2020-06-30,0.0008772795097085969,0.0,0.05448225138099344,0.01948251592514087,0.0,0.021954027668699545,0.01136487836659258,0.0,0.0,0.25,0.16992328846206875,0.10452159173251127,0.11739416695428503,0.0,0.24999999999999997
2020-09-30,0.0,0.0,0.05883749956850795,0.020788718407415252,0.0,0.022443725416330985,0.008745848976745943,0.0,0.0,0.25,0.18142688115684907,0.1066824314222373,0.10107489505191357,0.0,0.24999999999999997
2020-12-31,0.0,0.0,0.05824431606926648,0.023008603999599943,0.0,0.01911427677036128,0.00925396581488608,0.0,0.0,0.24999999999999994,0.18769895953605387,0.10684193803368158,0.09583793977615088,0.0,0.25
2021-03-31,0.0,0.0,0.058305983232387316,0.025951345275566067,0.0,0.02129736093317148,0.015400237075949738,0.0,0.0,0.25,0.1910801026218528,0.09534464644954704,0.09262032441152565,0.0,0.25
2021-06-30,0.0,0.0,0.06088135535202078,0.022979685058503237,0.0,0.025674393902669238,0.017304562187201104,0.0,0.0,0.24999999999999997,0.19221158015373155,0.0935688035827457,0.08737961976312844,0.0,0.24999999999999997
2021-09-30,0.0,0.0,0.06409996967894241,0.020098456968156066,0.0,0.02567096868809665,0.01977342566315581,0.0,0.0,0.24999999999999997,0.1904256292323173,0.09548994868042676,0.08444160108890512,0.0,0.24999999999999997
2021-12-31,0.0,0.0,0.0743506326507499,0.018353024927716333,0.0,0.023960759286146674,0.019232702777446986,0.0,0.0,0.25,0.1865575574612854,0.09963558791077083,0.07790973498588392,0.0,0.24999999999999997
2022-03-31,0.0,0.0,0.07760175800305813,0.022120314666343326,0.0,0.025668776885634313,0.024882875602031257,0.0,0.0,0.25,0.18195955376001388,0.08147246103670011,0.08629426004621896,0.0,0.25
2022-06-30,0.0,0.0,0.08351497516790596,0.017244206444634973,0.0,0.02358204774970167,0.02516871024106776,0.0,0.0,0.24999999999999994,0.16869020931665993,0.08305592159066275,0.09874392948936692,0.0,0.25
2022-09-30,0.0,0.0,0.09933617628566284,0.01695802626260295,0.0,0.019042288729535478,0.012656130072445681,0.0,0.0,0.25,0.1587415577094078,0.08187586330156761,0.11138995763877763,0.0,0.25
2022-12-30,0.0,0.0,0.12186461685312293,0.013226027297373169,0.0,0.012261328843868397,0.0032792861008654178,0.0,0.0,0.24999999999999994,0.15205791321725687,0.08809750516779503,0.10921332251971823,0.0,0.25
2023-03-31,0.0,0.0,0.11938138704483275,0.03715164924993162,0.0,0.040157032462404464,0.0,0.0,0.0,0.25,0.12661517191792435,0.08077685600319565,0.09591790332171121,0.0,0.24999999999999997
2023-06-30,0.0,0.0,0.11412317934453409,0.04747693328324591,0.0,0.055115500627421224,0.003996005037431746,0.0,0.0,0.25,0.10415833369060143,0.08020155521081866,0.094928492805947,0.0,0.24999999999999997
2023-09-29,0.0,0.0,0.1163586435836119,0.04446705331919975,0.0,0.05394247697426773,0.005806188779969917,0.0,0.0,0.25000000000000006,0.08470899004138999,0.07850736067648197,0.11620928662507866,0.0,0.25
2023-12-29,0.0,0.0,0.12320044400224768,0.04639439548736938,0.0,0.06622425892684702,0.0,0.0,0.0,0.25,0.05948947228339997,0.08107830927808482,0.12361312002205119,0.0,0.24999999999999997
2024-03-28,0.0,0.003425303465036705,0.13378616649183342,0.038280834961549305,0.0,0.06323071789664285,0.0,0.0,0.003264988689578373,0.25000000000000006,0.04378177542110617,0.08338380197069169,0.13084641110356174,0.0,0.24999999999999992
2024-06-28,0.0,0.0022302201940580537,0.12720318019343926,0.03355107285234184,0.0,0.0696093231145072,0.0,0.0,0.01127669442345436,0.24999999999999994,0.038534790479697614,0.08734506646274041,0.13024965227976135,0.0,0.25
2024-09-30,0.0,0.005893193088639016,0.12314008667539333,0.034711210695237985,0.0,0.06971366170051244,0.0,0.0,0.010363727721514546,0.25000000000000006,0.03690014269089773,0.09405820444737,0.12521977298043502,0.0,0.25000000000000006
2024-12-31,0.0,0.003917039116208847,0.12489613523686043,0.03426415481620032,0.0,0.07180188053038779,0.0,0.0,0.01789677406338227,0.25,0.032382316682907454,0.10631857107250077,0.10852312848155207,0.0,0.25
2025-03-31,0.0,0.009996058039261754,0.12117625379464274,0.032003372353035006,0.0,0.06917102837500733,0.0,0.0,0.003413792875616749,0.24999999999999986,0.03663401771356987,0.12469635840697556,0.10290911844189117,0.0,0.24999999999999997
2025-06-30,0.0,0.01785139464721987,0.108618274175037,0.032522066543019604,0.0,0.07920088285703851,0.0,0.0,0.0,0.25,0.050492140458779707,0.129609906361659,0.08170533495724637,0.0,0.25
2025-09-30,0.0,0.027076065144816645,0.09161481267123493,0.03314872081417068,0.0,0.08648956254532918,0.0,0.0,0.0,0.25,0.044101223353460416,0.14571461886640233,0.07185499660458591,0.0,0.25
2025-12-31,0.0,0.046709419406788036,0.07465756845750937,0.03606438823034369,0.0,0.08695373595125175,0.0,0.0,0.004233036941560218,0.25000000000000006,0.055050943537305774,0.14438306535215897,0.05194784212308212,0.0,0.25000000000000006
2026-03-31,0.0,0.05290620806072903,0.07934442302230932,0.037476665850608326,0.0,0.08313539424667463,0.0,0.0,0.00785600885576428,0.25,0.07836208765337159,0.14934218864865356,0.01157702366188932,0.0,0.25
2026-06-30,0.0,0.047226444018633684,0.0746034472221818,0.03807716369411835,0.0,0.08169120976341103,0.0,0.0,0.007425018237226999,0.25,0.08734023312408748,0.15970904303562253,0.003927440904718266,0.0,0.25
